stage,stage1,stage1,stage1,stage1,stage1,stage2,stage2,stage2
metric,accuracy_score,precision_score,recall_score,f1_score,roc_auc_score,r2_score,root_mean_squared_error,median_absolute_error
0,0.6595238095238095,0.6739659367396593,0.9685314685314685,0.7948350071736011,0.48426573426573427,0.22023675970246825,1.3004640778953207,0.8099979574915886
1,0.6285714285714286,0.662125340599455,0.8836363636363637,0.7570093457943925,0.5142319749216301,0.17180474579884453,1.4445685688847552,0.8473757113910977
2,0.7357142857142858,0.7475490196078431,0.9744408945686901,0.8460471567267684,0.5059120360693918,0.21132466037666642,1.1473251175256418,0.6495369644964862
3,0.6928571428571428,0.697841726618705,0.9897959183673469,0.8185654008438817,0.49489795918367346,0.25876030401807915,1.1847403411872794,0.6776463258021096
4,0.7684964200477327,0.7718446601941747,0.9906542056074766,0.8676671214188267,0.5157352660690444,0.17981762864917994,1.23821167831728,0.678489280700971
